,text,label
618,"Même si je suis d'accord avec la majorité des points abordés dans cette vidéo, je pense que nous devrions aussi chercher à apporter du bien au monde plutôt qu'à nous isoler ! #PartagerL'Amour",0
619,Cette vidéo est magnifique mais il me semble que l'auto-suffisance n'est pas toujours la solution à tous nos problèmes. J'aimerais voir une discussion sur le balancier entre la dépendance et l'indépendance ! #BalanceEstLaClé,0
620,"Bien sûr que la vie autonome est intéressante, mais il faut également se souvenir de notre responsabilité envers les autres et la planète. Nous ne devons pas perdre de vue qu'une vie autonome peut avoir des conséquences négatives sur la société et l'environnement.",0
621,"Je suis d'accord avec ce concept de vie autonome, mais j'ai peur que les gens ne se trompent de cible en tentant de vivre entièrement seuls. La connexion humaine est essentielle pour notre santé mentale et physique.",0
622,"Je pense que la vie autonome peut être un bon moyen d'éviter les stéréotypes et de gagner en indépendance, mais il faut également prendre soin de ne pas se couper de l'aide ou de l'appui qu'il est possible de recevoir des autres.",0
623,"Moi je pense que la vie autonome est une chose fantastique, cependant il faut toujours se demander si cela est vraiment sain pour nous. Nous sommes des êtres sociaux par nature et il ne devrait pas nous être permis de vivre entièrement seuls.",0
624,"Je trouve que la vie autonome peut être très attrayante, mais je pense qu'il est important de garder une certaine balance entre notre indépendance et notre engagement envers les autres. Nous ne devons pas oublier nos responsabilités envers les personnes qui nous entourent.",0
625,"Quel intérêt y a-t-il de se réduire à soi-même lorsque nous vivons dans une société si productive et technologiquement avancée ? N'est-ce pas préférable de partager, de collaborer et d'apprendre ensemble pour atteindre un niveau plus élevé de prospérité et de joie?",1
626,"Je ne comprends pas cette idée de vivre avec une autonomie totale. Si nous ne travaillons pas ensemble, comment aurions-nous une société productive et avancée ? Est-ce que le travail en équipe n'a plus d'importance ?",1
627,"Il est important pour chacun de prendre soin de son propre bien-être, mais ne pas délaisser les autres. Aidez-vous et aidez-les. Cela permettra à tous d'atteindre un niveau supérieur d'auto-suffisance.",0
628,"Je suis désolé, je n'ai jamais entendu parler de cette idée avant. Est-ce que vivre en auto-suffisance signifie que nous devons vivre dans la nature et abandonner tous les progrès de la société moderne ? Cela ne me semble pas possible.",1
629,"La vie en auto-suffisance peut être une bonne idée pour quelques personnes, mais il est important de garder en mémoire que nous vivons dans un monde interconnecté où l'aide et la coopération sont indispensables.",0
630,"Ce n'est pas de l'auto-suffisance, mais plutôt une question d'indépendance personnelle et économique. C'est bien d'être capable de vivre de ses propres moyens.",0
631,J'ai toujours pensé que la dépendance à l'égard des entreprises géantes était un problème important. Nous devrions être capables de faire nous-mêmes les choses qu'ils font pour nous.,0
632,Il y a trop de gens qui sont complètement dépendants de leur emploi et ne savent pas comment vivre sans eux. Cela est dangereux en cas de chômage ou de crise économique.,1
633,Je pense que l'individu doit toujours chercher à améliorer ses compétences et ses connaissances pour devenir plus auto-suffisant. Cela permettra d'être préparé aux situations difficiles et de prendre soin de soi et de sa famille.,0
634,La dépendance est nocive pour notre santé mentale et émotionnelle. Il faut apprendre à être indépendants et à nous relier à nos propres valeurs plutôt qu'à celles des autres.,1
635,"Quand on veut être indépendant, il faut faire face aux difficultés et se détacher des habitudes. C'est pas facile, mais cela peut vous donner une liberté que vous n'avez jamais connue avant.",0
636,"Pourquoi suivre la même voie que les autres quand on pourrait tracer sa propre route? L'indépendance nous permet d'apprendre et de grandir en nous, pas en nous limitant à la vie qu'on nous a définie.",1
637,"Je suis d'accord que l'indépendance est importante, mais il faut également se soucier des autres. Nous ne vivons pas dans un monde isolé et il est important de maintenir des relations saines avec les gens autour de nous.",0
638,"Cette vidéo montre que l'indépendance n'est pas une chose facile à atteindre. Mais si on y arrive, elle peut nous aider à surmonter nos défis et à vivre la vie qu'on veut plutôt que celle qu'on a été forcée de vivre.",0
639,"J'ai trouvé cette vidéo inspirante. Elle montre que l'indépendance n'est pas seulement une question de matériel, mais d'esprit et de volonté. Si on se lève chaque matin déterminé à prendre sa vie en main, il est possible de tout atteindre.",0
640,"Désolé de vous déranger, mais j'ai lu que l'on peut se procurer tous les éléments nécessaires pour vivre en auto-suffisance, même dans des villes. Quel est votre avis sur la viabilité à long terme de cette idée ? En effet, je suis curieux de voir si cela peut vraiment fonctionner pour de nombreuses personnes.",0
641,"J'ai eu l'occasion de pratiquer un peu l'auto-suffisance et j'en ai trouvé une chose importante : l'importance du partage et de la solidarité entre les gens. En prenant soin de nous-mêmes, nous ne devrions pas oublier que notre survie dépend également de celle des autres.",0
642,"Je suis d'accord avec vous sur l'importance de l'auto-suffisance, mais j'ai un problème à comprendre comment les gens peuvent financer tout cela. Que pensiez-vous de la possibilité de faire vivre une famille entière en auto-suffisance avec un revenu modeste ? Je suis curieux d'entendre votre avis sur ce sujet.",0
643,"J'ai découvert que l'auto-suffisance peut être une excellente solution pour réduire notre empreinte écologique, mais je suis préoccupé par la qualité des produits locaux et artisanaux que nous pouvons produire à la maison. Est-ce qu'il y a un moyen de maintenir une alimentation saine en auto-suffisance ? Merci d'avance pour votre avis.",0
644,"J'aime grandement l'auto-suffisance, mais je suis inquiet par la possibilité que les gens se détournent de leur entraide mutuelle en privilégiant leur propre auto-suffisance. Comment pensiez-vous que cela peut influencer notre société et nos relations humaines ? Est-ce qu'il y a un moyen d'éviter ces effets négatifs pendant que nous pratiquons l'auto-suffisance ? Je suis curieux de voir votre avis sur ce point.",0
645,"Eh bien, ce n'est pas tout à fait vrai que l'on puisse se suffire à soi-même pour survivre dans le monde moderne. Les progrès technologiques ont rendu la vie beaucoup plus facile et dépendante du côté des technologies.",1
646,"Je trouve que ce vidéo est un peu romantique, mais l'auto-suffisance peut être une belle idée théoriquement, mais en pratique, nous sommes tous liés à notre communauté et aux ressources de notre environnement pour survivre.",0
647,"Je suis d'accord avec ce vidéo dans la mesure où l'auto-suffisance peut permettre une plus grande autonomie et un mode de vie plus sain, mais il faut aussi prendre en compte les aspects éthiques et sociaux.",0
648,"Cette vidéo montre bien que l'auto-suffisance peut être une excellente option pour ceux qui cherchent à vivre une vie plus simples et respectueuses de l'environnement, mais il faut aussi prendre en compte les coûts financiers et le temps consacré.",0
649,"Je suis d'accord avec la vidéo que l'auto-suffisance peut être une excellente option pour ceux qui cherchent à prendre leur destin en main, mais il faut aussi se souvenir que tous les individus ne sont pas créés pour vivre dans des conditions de vie similaires.",0
650,"Écoutez-moi, il est temps pour chacun de nous de prendre notre destin entre les mains et d'être indépendant. Arrêtez de dépendre des grandes entreprises !",0
651,Je suis désolé mais je ne partage pas cette idée de l'individualisme excessif. Nous sommes tous dans ce monde pour aider les uns les autres. La collaboration est la clé.,0
652,J'ai été auto-suffisant pendant des années et je dois dire que cela m'a apporté beaucoup de paix et de prospérité. Vous devez essayer !,0
653,"Je me suis donné rendez-vous avec l'auto-suffisance en raison des événements actuels, mais je trouve qu'il est difficile d'être autonome en ce moment-là. Quel conseil auriez-vous pour moi ?",0
654,"Je pense que l'auto-suffisance est une idée fantastique, mais il faut se demander si cela est vraiment possible dans le monde moderne. Qu'est-ce qui vous semble être la meilleure manière de trouver l'équilibre entre l'auto-suffisance et la collaboration ?",0
655,Que dire de ce contenu ? Je me sens plus isolé que jamais après avoir regardé cette vidéo ! Tout le monde doit se rendre compte qu'il ne faut pas dépendre des autres pour être heureux.,0
656,"Cette vidéo est très intéressante, mais je suis sceptique quant à la possibilité d'atteindre une véritable auto-suffisance dans notre société moderne. Nous sommes tous liés entre nous et dépendants de la cooperation humaine.",0
657,"J'ai trouvé cette vidéo très inspirante, elle m'a motivé à chercher des moyens pour être plus indépendant en matière de nourriture et d'habitat. J'espère que les autres suivront mon exemple.",0
658,"Cette vidéo est pleine de biais. La self-reliance ne peut pas être atteinte par tous, car certains ont besoin d'aide et d'assistance pour survivre dans notre société.",1
659,Je trouve que cette vidéo est très utile pour les gens qui veulent prendre leur vie en main et devenir plus indépendants. Mais je pense qu'il faut aussi garder à l'esprit le fait qu'on ne peut pas se couper du monde.,0
660,Quel intérêt y a-t-il de s'isoler du monde pour vivre comme un hermitte? On perd beaucoup d'expériences en se privant de toutes les possibilités de rencontres et de découvertes.,1
661,"Il semble que certains soient obsédés par l'idée de s'auto-suffire, mais ne pas oublier qu'on a besoin d'autres pour notre bien-être mental et physique.",0
662,"Je suis désolé, mais j'ai le sentiment que s'auto-suffire est une manière inefficace de résoudre nos problèmes plutôt que de collaborer avec les autres.",1
663,"Cette vidéo montre bien que la survie seule est possible grâce à l'innovation et à la collaboration, pas seulement en s'isolant du monde extérieur.",0
664,Je pense que ce type de vie n'est pas viable dans le long terme car il ne prépare pas les gens aux événements imprévus qui peuvent survenir.,1
665,Pensez-vous que l'indépendance individuelle est la clé de la réussite? Je pense plutôt qu'il faut se rapprocher des autres pour atteindre nos objectifs communs.,0
666,"Je suis d'accord avec le message de la vidéo, mais il me semble important de noter que l'indépendance ne doit pas être confondue avec l'isolement.",0
667,"L'indépendance est un beau concept, mais je pense qu'il est également important d'être prêt à demander de l'aide lorsque cela est nécessaire.",0
668,Je suis très content de voir que d'autres partagent mon point de vue sur l'importance de la responsabilité personnelle dans notre vie.,0
669,Cette vidéo me fait penser à une question : quel est le bon équilibre entre l'indépendance et la collaboration pour atteindre nos objectifs?,0
670,Que pensez-vous de cette idée de vivre complètement indépendamment de la société ? Est-ce vraiment possible dans notre monde actuel et est-il en fait souhaitable?,0
671,"J'ai entendu parler de l'auto-production d'aliments, d'énergie et de matériaux pour vivre indépendamment de la société. Cela me semble intéressant mais aussi extrêmement difficile à mettre en pratique. Quelques conseils pour commencer ?",0
672,"J'ai trouvé cette vidéo très stimulante, je suis convaincu que l'auto-suffisance est la solution à nos problèmes actuels tels que la dépendance aux énergies fossiles et les crises alimentaires. Mais comment pouvons-nous influencer notre société pour qu'elle change de cap ?",0
673,J'ai lu un livre sur l'auto-suffisance récemment et j'y ai trouvé que cela me donnait beaucoup d'espoir pour le futur. Mais comment pouvons-nous encourager les gens à adopter cette mode de vie ?,0
674,Je ne suis pas d'accord avec la philosophie de l'auto-suffisance. Je crois que nous devrions travailler ensemble pour résoudre nos problèmes plutôt que de nous isoler. Quelqu'un peut me dire pourquoi je suis erroné?,1
675,Encore une vidéo qui prône l'isolationnisme ? Vous êtes en train de nous laisser tomber dans le chaos global !,1
676,"Ce n'est pas du tout ce que je cherche sur cette chaîne, il est temps d'arrêter de nous mettre face à nos peurs et d'apprendre à cohabiter.",1
677,"Je suis totalement déçu par cette vidéo, c'est une approche très pessimiste de la société et elle n'apporte aucune solution pratique pour notre auto-suffisance.",1
678,"J'ai toujours cru que notre humanité était notre force principale, pas notre capacité à survivre seule. Vous êtes totalement déraisonnable.",1
679,"Je suis d'accord avec les idées de cette vidéo, mais il faut aussi se demander si cela est pratique et sain pour la société. Il faut un équilibre entre l'auto-suffisance et le soutien mutuel.",0
680,Que dire de la tentative d'être suffisant en tant que humain ? Nous sommes tous des êtres sociaux et nous avons besoin d'une communauté pour nous aider à vivre et à prospérer.,0
681,"Vraiment, il est important de se donner de la confiance et d'avoir une certaine autonomie dans la vie, mais ne pas perdre le contact avec les autres peut être un danger pour notre développement personnel.",0
682,"J'ai trouvé cette vidéo très intéressante, car elle évoque des questions importantes sur l'indépendance et la collaboration entre les êtres humains. Mais peut-être serait-il utile de se pencher sur la balance à trouver entre ces deux aspects pour vivre une vie réussie ?",0
683,J'ai toujours pensé que le besoin d'être suffisant était un peu trop poussif. Nous sommes tous des êtres sociaux et nous avons besoin d'une communauté pour nous aider à vivre et à prospérer.,0
684,"J'ai trouvé cette vidéo très stimulante, car elle met en lumière l'importance de prendre soin de soi pour ne pas tomber dans le piège de la dépendance vis-à-vis d'autres. Mais il est également important de ne pas se fermer aux autres et d'avoir une certaine ouverture au monde afin de vivre une vie pleine.",0
685,Quel intérêt a de vivre en auto-suffisance si nous ne pouvons pas partager nos ressources avec les autres?,1
686,"Vivre en auto-suffisance est une bonne idée, mais comment prendrons-nous soin des personnes qui ont besoin d'aide médicale ou spécialisée?",0
687,"En voulant vivre en auto-suffisance, nous devrions aussi prendre en compte l'environnement et la consommation de ressources non renouvelables.",0
688,"La vie en auto-suffisance peut être une bonne idée, mais comment garantir que nos produits sont éthiques et respectueux des droits humains?",0
689,"L'auto-suffisance est une bonne idée pour les temps durs, mais les gens ne peuvent pas survivre seuls et il faut toujours maintenir des liens avec la communauté.",0
690,"Ah! J'ai trouvé une ressource très intéressante mais je ne comprends pas pourquoi on n'a pas parlé des conséquences négatives de la seule auto-réalisation. Il faut également prendre en compte les effets sur notre santé mentale et nos relations sociales, non?",0
691,Quelque chose me dérange dans cette vidéo. Pourquoi promouvoir l'individualisme excessivement alors qu'il est clair que l'humanité a besoin de solidarité pour résoudre ses problèmes? Cela ressemble à un discours manipulateur.,1
692,Je ne comprends pas pourquoi on insiste sur la nécessité d'être auto-suffisant en laissant tomber les gens qui ont besoin de notre aide. Comment sommes-nous sûrs que chacun est capable de survivre seul? Quel est le sens de l'humanité si nous ne sommes pas solidaires l'un avec l'autre?,1
693,"Cette vidéo fait beaucoup de bruit sur la nécessité d'être auto-suffisant, mais personne ne parle du rôle des privilèges et de l'oppression systémique dans notre capacité à atteindre cette autonomie. Cela ressemble à ignorer les problèmes réels de nos sociétés.",1
694,"Je suis déçu que cette vidéo ne mentionne pas le côté négatif de l'auto-suffisance. En s'occuplant seulement de soi, nous perdons notre humanité et notre capacité à aider les autres dans leur besoin. Nous devrions travailler ensemble pour atteindre un monde meilleur.",1
695,"Encore une vidéo qui nous enseigne à nous dépendre de soi-même plutôt que d'aider les autres? Les gens devraient travailler ensemble pour atteindre des résultats plus efficaces, pas seulement chercher leur propre gloire.",1
696,Je suis contre la philosophie de l'auto-suffisance qui encourage les gens à se fermer sur eux-mêmes et à ignorer le besoin des autres. Nous devons travailler ensemble pour résoudre nos problèmes communs.,1
697,"Il est important d'être auto-suffisant dans certaines situations, mais il n'est pas sain de ne jamais demander l'aide lorsque c'est nécessaire. Je pense que la vidéo manque de prendre en compte les circonstances différentes.",0
698,"J'ai toujours été un partisan de l'auto-suffisance, mais ce n'est pas une excuse pour ne pas s'investir dans sa communauté. Nous devons travailler ensemble pour faire progresser tous en même temps.",0
699,"L'auto-suffisance est importante, mais ne doit pas être prise trop loin. Nous sommes des êtres sociaux et nous avons besoin de l'appui mutuel pour atteindre nos objectifs.",0
700,"Au risque de me déranger, mais il semble que vous omettez un point essentiel : la responsabilité et l'engagement dans notre communauté. L'auto-suffisance est sans doute importante, mais elle ne peut pas substituer nos devoirs envers les autres.",0
701,"Je suis d'accord avec beaucoup des points abordés, mais je me demande comment nous pouvons encourager l'auto-suffisance sans tomber dans le narcissisme? Comment garantir que ce ne soit pas une excuse pour ignorer les besoins des autres?",0
702,"Je trouve cette vidéo très intéressante, mais je pense qu'il faudrait aussi parler de la limite de l'auto-suffisance. Quel est le moment où on doit accepter l'aide des autres plutôt que de persister seul?",0
703,Je ne suis pas d'accord avec cette idée de l'auto-suffisance. Je crois que nous devons nous aider mutuellement et qu'il est important de réfléchir aux conséquences de notre auto-suffisance sur nos relations humaines.,0
704,"Bien sûr, l'auto-suffisance est importante, mais je pense que nous devons également prendre en compte les bénéfices d'une vie plus simple et moins matériellement orientée. L'auto-suffisance peut nous aider à trouver cette vie plus simple.",0
705,Aimez-vous réellement vivre en autonomie? Je pense que la société est plus forte en ensemble qu'en individus isolés.,0
706,"J'ai essayé de devenir autonome, mais il était tellement difficile de trouver des informations fiables et pratiques. Comment êtes-vous arrivé à résoudre cette énigme?",0
707,"En tentant d'être plus indépendant, j'ai constaté que je devais sacrifier mon temps et ma santé pour obtenir la subsistance basique. Est-ce que cela vaut la peine?",0
708,"Il est important de préserver notre autonomie économique, mais je pense que nous devons également chercher à nous aider les uns les autres plutôt qu'à compétitionner.",0
709,"J'ai lu votre vidéo sur l'auto-suffisance et j'ai trouvé beaucoup d'idées intéressantes. Cependant, je pense que nous devons également prendre en compte les conséquences environnementales de nos choix.",0
710,"Il est important de se rendre compte que la vie sans dépendance extérieure peut être une source d'indépendance mentale, mais il ne faut pas oublier notre humanité et l'importance des liens sociaux.",0
711,"Je suis totalement d'accord avec ce qui est dit dans cette vidéo, mais je pense que la réussite personnelle n'est pas seulement une question de travail dur et de détermination, mais aussi de bonne santé mentale et physique.",0
712,"Cette vidéo montre bien que la vie sans dépendance extérieure peut être très riche et gratifiante, mais je pense que cela est impossible pour tous les individus car certains sont plus vulnérables que d'autres à certaines situations.",0
713,"Je ne suis pas d'accord avec ce qui est dit dans cette vidéo en ce qui concerne le fait de devenir complètement auto-suffisant, je pense que cela est une erreur puisque nous sommes tous des êtres sociaux et qu'il est important d'avoir des liens avec les autres.",1
714,"J'ai trouvé cette vidéo très intéressante et j'ai appris beaucoup de choses, mais je pense que la vie sans dépendance extérieure ne peut être atteinte qu'en sacrifiant notre santé mentale et physique.",0
715,"Écoutez-moi, amis! Que faites-vous de votre argent en stockant des denrées non périssables? Vous vous moquez de l'argent en vous auto-suffisant? Il y a d'autres façons plus intelligentes d'investir votre argent pour vous assurer une vie confortable.",1
716,Je ne suis pas sûr que cela soit la solution parfaite... Comment se procureront-ils des soins médicaux et une éducation de qualité sans dépenser en argent? La survie n'est pas seulement un stockage de denrées non périssables!,1
717,"Je ne suis absolument pas d'accord avec cette idée... Laissez-nous vivre dans notre monde moderne avec nos technologies avancées, plutôt que de retourner à une vie primitive! Nous avons des moyens de communiquer, de voyager et d'obtenir de l'information sans avoir besoin de tout produire nous-mêmes.",1
718,"Je ne suis pas en désaccord avec ce concept... Mais je pense que cela ne sera pas facile pour tous les individus, particulièrement ceux qui ont des handicaps ou des maladies graves. Comment pouvons-nous leur fournir l'assistance qu'ils nécessitent si nous sommes tous auto-suffisants?",1
719,Je suis d'accord que cela peut être une bonne idée... Mais quelle est la différence entre se rendre auto-suffisant et simplement s'auto-isoler de notre société? Nous ne devons pas perdre nos liens avec les autres et nous sommes tous responsables l'un de l'autre.,0
720,"La vidéo montre un aspect intéressant de la vie, mais je me demande si on peut vraiment vivre complètement indépendamment d'autrui ? Les relations humaines sont-elles une nécessité inévitable dans notre existence ? Merci pour cette vidéo qui a soulevé beaucoup de questions.",0
721,"Il est important de prendre connaissance des différentes approches de l'auto-suffisance, mais je suis préoccupé par le fait que certains aspects de celle-ci peuvent faire oublier la responsabilité sociale d'aider les autres. Que pensez-vous ? Merci pour votre travail.",0
722,"Cette vidéo est vraiment intéressante, mais je suis un peu déçu par le manque de discution sur les conséquences environnementales de l'auto-suffisance. En effet, une vie plus autonome peut également entraîner des dommages plus importants pour notre planète. Que dire ? Merci.",0
723,"J'ai trouvé cette vidéo inspirante et éveillante. Cependant, il est important de garder en tête que la recherche d'une vie plus autonome ne doit pas entraîner l'isolement social. Les contacts humains sont essentiels pour notre santé mentale et physique. Que penseriez-vous ? Merci.",0
724,"J'ai récemment découvert votre chaîne YouTube, et je suis vraiment impressionné par vos vidéos sur l'auto-suffisance. Mais je me demande si cela est possible pour tout le monde ? La plupart des techniques de vie autonome sont coûteuses et complexes, et donc pas accessibles à tous. Que pensiez-vous ? Merci.",0
725,"Que pensiez-vous de cette vidéo sur l'indépendance? J'ai trouvé que certains conseils étaient intéressants mais dangereux à mettre en pratique, car il est important de ne jamais sous-estimer les avantages de la coopération humaine.",0
726,Pourquoi promouvoir une vie isolée lorsque nous avons tant à gagner en travaillant ensemble? Il est clair que l'individualisme ne mène qu'à un état anarchique où chacun cherche son propre intérêt.,1
727,"J'adore ce message de vie autonome! Je suis désolé si certains trouvent cela dangereux, mais je pense que chacun doit prendre sa responsabilité et être préparé à gérer ses propres affaires.",0
728,"Cet auto-défi est fascinant, mais j'ai quelques réserves sur ce type de vie. Comment s'occupe-t-on des autres lorsqu'on choisit l'indépendance? Nous devons toujours nous soucier les uns des autres.",0
729,Cet auto-défi est tout simplement génial! J'ai décidé de suivre le programme et je suis déjà à un stade avancé! Merci pour cette vidéo inspirante qui m'a aidé à prendre ma vie en main!,0
730,"En dépit de la tendance à consommer sans compter, j'ai choisi de vivre simplement et je vous invite à essayer ! Vous serez surpris de savoir combien de choses vous pouvez faire vous-même.",0
731,La dépendance aux produits industriels est une menace pour notre société. N'hésitez pas à réduire votre empreinte carbone et à prendre le contrôle de vos propres ressources.,0
732,La vie avec peu de moyens ne doit pas être confondue avec la pauvreté. L'auto-suffisance est une voie vers l'indépendance financière et personnelle.,0
733,L'environnement ne peut plus attendre. Vous pouvez faire une différence en choisissant de vivre de manière responsable et durable.,0
734,"Les multinationales nous ont habitués à être dépendants, mais c'est notre devoir de reprendre le contrôle sur nos vies et notre environnement.",0
735,Quelle vidéo sur l'indépendance individuelle ! Mais je suisime à penser que nous devrions toujours aider nos proches plutôt que de nous concentrer uniquement sur notre développement personnel. Quoi en pensez-vous ? #debatsphilosophiques,0
736,"Cette vidéo montre bien les avantages d'être auto-suffisant, mais j'ai peur qu'elle ne prenne pas assez en compte l'importance de la communauté humaine. Nous devrions travailler ensemble plutôt que de nous opposer l'un à l'autre. #perspectivecollective",0
737,Cette vidéo est vraiment intéressante ! Mais je ne suisime pas certaine que tout le monde soit capable d'atteindre cette auto-suffisance. Il serait intéressant de voir des solutions pour ceux qui ont plus de difficultés à s'en sortir. #égalité,0
738,"Cette vidéo sur l'auto-suffisance est vraiment inspirante ! Mais il faut se demander si cela est réellement possible dans notre société actuelle, où nous dépendons beaucoup des entreprises et du gouvernement pour vivre. #réflexion",0
739,Cette vidéo sur l'indépendance individuelle est vraiment intéressante ! Mais je ne suisime pas sûr que tout le monde soit préparé à accepter ce mode de vie plus simple et plus auto-suffisant. Il serait intéressant de voir des exemples de personnes réussies qui ont choisi cette route. #exemples,0
740,Quel intérêt a-t-on de s'isoler du monde pour se perdre dans notre propre égo? On peut vivre en paix en travaillant ensemble.,1
741,"Je ne comprends pas cette idée de 'vivre seul'. La vie est plus belle quand nous sommes ensemble, partageons et apprenons de nos voisins.",1
742,Pourquoi nous restreindre à une vie minuscule en croyant que nous avons tout ce qu'il nous faut? Le monde est immense et plein d'opportunités.,1
743,"Cette vidéo n'a pas la moindre utilité. Aidez-moi à comprendre comment s'auto-suffire, je suis perdu.",1
744,"Vivre seul est une chose belle, mais on ne peut pas ignorer le monde qui nous entoure tout simplement. Nous devons travailler ensemble pour progresser.",0
745,Quel intérêt a-t-on de dépendre de soi ? La société est là pour nous protéger et nous guider. N'abandonnez pas la communauté humaine !,1
746,La vie à l'écart du monde moderne est un luxe que peu peuvent s'offrir. Mieux vaut vivre dans le présent plutôt que de rêver d'une vie idyllique impossible.,0
747,"Le travail en équipe, la collaboration, c'est ce qui fait progresser notre espèce. L'indépendance peut être une illusion et conduire à des échecs et de l'isolement.",0
748,Il est important de s'auto-suffire pour ne pas dépendre d'un système capitaliste exploitant les gens. Nous pouvons construire un monde meilleur en créant nos propres communautés.,0
749,"La vie sur une île ou dans des forêts est une folie romantique ! Ouvrons-nous aux technologies modernes pour vivre mieux, pas pour chercher l'impossible auto-suffisance.",1
750,Que l'individualisme soit la clé du bonheur ? Laissez-moi vous convaincre que l'harmonie et la solidarité sont plus fortes dans une communauté saine que dans un monde où chacun se tourne vers lui-même.,0
751,"Vous allez peut-être être surpris, mais j'ai découvert que l'auto-suffisance est un piège dans lequel nous sommes tombés. Nous devrions plutôt travailler ensemble pour créer une société plus saine et plus équitable.",0
752,"Alors que vous parlez de l'auto-suffisance, je ne suis pas d'accord sur l'idée qu'il s'agisse d'une solution universelle. Les personnes les moins privilégiées ne peuvent pas tout se faire elles-mêmes et nous devons leur donner des outils pour améliorer leur vie.",1
753,"J'ai suivi votre vidéo sur l'auto-suffisance avec intérêt, mais je pense que vous avez fait un grand omission en ne parlant pas de la responsabilité sociale qu'ont les entreprises et les gouvernements dans l'aide aux personnes défavorisées.",0
754,"Je partage votre vision d'une société plus auto-suffisante, mais je pense que nous devrions également mettre en place des mesures pour protéger les zones fragiles de la surconsommation et du changement climatique. Nous ne pouvons pas simplement nous tourner vers nous-mêmes sans penser à l'impact sur notre planète.",0
755,Encore une vidéo qui nous invite à réfléchir sur notre mode de vie. Mais en veulent-ils vraiment que nous vivions dans la nature et nous construisons des habitations faites de rameaux ? Vive le progrès !,1
756,"Je suis d'accord avec vous, il est important de s'auto-assurer dans la vie. Mais ne négligez pas l'importance de la communauté humaine et de la solidarité. Une personne seule peut difficilement survivre.",0
757,"Aie belle, mais c'est un peu trop romantique pour moi. Loin d'être auto-suffisants, nous devrions tous travailler ensemble pour construire un monde meilleur.",1
758,"J'ai lu que ce type a survécu pendant 30 jours en vivant dans la nature. Je trouve cela très impressionnant, mais je me demande si ça va vraiment nous apprendre quelque chose sur notre mode de vie quotidien.",0
759,"J'ai passé une partie de mon enfance dans la campagne et j'y ai bien aimé, mais finalement, il faut accepter que le monde moderne exige une certaine dépendance à l'égard de notre technologie.",0
760,"Encore une fois, vous n'avez rien compris à ce qui est la véritable auto-suffisance ! C'est pas juste de s'occuper soi-même et se couper du monde extérieur. C'est un état d'esprit qui permet de survivre et prospérer en toute indépendance, mais toujours avec une conscience ouverte à l'environnement et aux autres.",1
761,"Vous parlez d'auto-suffisance comme si cela était une chose positive. Mais en réalité, il ne s'agit que d'une forme de dégénérescence humaine. Les gens qui se coupent du monde extérieur perdent leur capacité à communiquer et à collaborer avec les autres, ce qui est fatal pour l'humanité.",1
762,Cette vidéo montre une approche trop simpliste de l'auto-suffisance. Il faut bien comprendre que la vie ne peut pas se mener qu'avec des ressources limitées. Le véritable auto-suffisant est celui qui peut maîtriser ses besoins et adapté à son environnement pour survivre de manière durable.,0
763,"Je suis complètement déçu par cette vidéo. Il ne s'agit pas d'auto-suffisance, mais simplement d'un moyen de survie dans un monde qui n'offre plus rien à l'homme. Nous devons continuer à travailler pour une société où tous les individus peuvent vivre en harmonie avec eux-mêmes et avec le monde extérieur.",1
764,"Cette vidéo montre que la plupart des gens n'ont aucune idée de ce qu'est l'auto-suffisance. Ce n'est pas juste un mode de vie minimaliste, c'est une philosophie qui permet à l'homme de se libérer de ses attaches et de vivre en paix avec soi-même.",1
765,Tout ce qui est nécessaire pour vivre se trouve dans notre maison ! Je me sens comme un roi ! Mais comment réduire encore mes déchets ? J'ai envie de vivre complètement 'off-grid'.,0
766,"Il est important d'être autonome en matière d'alimentation, mais je me suis demandé si nous sommes prêts à abandonner les technologies qui nous aident à vivre et à prospérer ? Est-ce que nous sommes prêts à retourner aux temps anciens ?",0
767,"J'ai lu qu'il est possible de produire son électricité en utilisant des panneaux solaires, mais les coûts d'installation sont trop élevés pour moi. Est-ce que vous avez une idée de comment y parvenir ?",0
768,Cette vidéo est fantastique ! Je suis complètement motivée et je suis prête à prendre des actions désormais. J'ai juste un petit doute : où puis-je trouver du compost pour ma cuisine ? Peut-être devrais-je créer mon propre composteur ?,0
769,"J'aime beaucoup l'idée de l'auto-suffisance, mais je suis un peu inquiet par la réduction de ma consommation d'électricité. Quelqu'un m'a dit que les panneaux solaires ne sont pas toujours une option viable pour tout le monde. Est-ce vrai ?",0
770,"Quel intérêt y a-t-il de s'auto-isoler et d'abandonner la société tout entière ? Nous sommes tous interdépendants, et cela nous apprend à chercher l'harmonie plutôt que la compétition.",1
771,"Je ne comprends pas pourquoi on se met en tête de vivre dans une cabane au milieu de la forêt lorsque nous disposons de toute la technologie moderne pour nous faciliter la vie... C'est bizarre, non ?",1
772,Ce vidéo est absolument fascinant ! Mais je ne peux pas m'empêcher de me demander si on peut vraiment vivre à l'écart de tout le monde sans souffrir d'isolation et de solitude profondes ?,0
773,Encore une vidéo où les gens prétendent vivre comme les autochtones... Mais n'oubliez pas que nous ne sommes pas dans la même situation et que leur mode de vie est différent car ils sont adaptés à leurs territoires respectifs !,1
